,id,age,workclass,fnlwgt,education,education-num
16080,16919,27,Private,133937,Some-college,10
8118,16920,42,Private,282964,Bachelors,13
16654,16921,21,Private,283757,Some-college,10
10183,16922,21,Self-emp-not-inc,57298,Some-college,10
31829,16923,39,Private,206520,HS-grad,9
17276,16924,21,Private,203003,10th,6
13038,16925,58,Private,214502,9th,5
11813,16926,23,Private,184813,Some-college,10
7794,16927,33,Private,125761,Some-college,10
3382,16928,46,Self-emp-not-inc,57452,Assoc-voc,11
15595,16929,48,Self-emp-not-inc,379883,Masters,14
25792,16930,46,Local-gov,207946,Masters,14
16552,16931,25,Private,295108,HS-grad,9
7821,16932,21,Private,275421,Some-college,10
30742,16933,21,Private,118023,HS-grad,9
27128,16934,35,Private,143058,Bachelors,13
23240,16935,44,Private,157236,Some-college,10
6657,16936,18,Private,214617,Some-college,10
18157,16937,65,Private,172815,Some-college,10
11599,16938,22,Private,300871,Some-college,10
22743,16939,49,Private,60751,HS-grad,9
9339,16940,46,Private,213408,Some-college,10
11764,16941,46,Private,123053,Masters,14
19958,16942,19,Private,199495,HS-grad,9
15691,16943,48,Private,109832,Masters,14
7771,16944,44,Private,336513,Some-college,10
30967,16945,21,Private,156980,HS-grad,9
5285,16946,31,Self-emp-inc,236415,Some-college,10
2653,16947,19,Private,115248,Some-college,10
9048,16948,27,Private,132686,12th,8
31392,16949,64,Private,253759,HS-grad,9
30008,16950,36,Private,48972,Some-college,10
23762,16951,31,Private,254293,Some-college,10
5257,16952,28,Private,94880,Some-college,10
19689,16953,80,Self-emp-not-inc,562336,HS-grad,9
25919,16954,53,Private,91911,HS-grad,9
6565,16955,26,Private,55743,HS-grad,9
28561,16956,51,Private,82578,Masters,14
32213,16957,28,Private,175710,Bachelors,13
23539,16958,29,Private,247053,HS-grad,9
12665,16959,37,Federal-gov,90881,Some-college,10
4302,16960,46,Private,241844,9th,5
27985,16961,43,Private,101950,Masters,14
17600,16962,43,Private,336643,HS-grad,9
8395,16963,21,Private,198992,HS-grad,9
29974,16964,44,Federal-gov,308027,Bachelors,13
19467,16965,45,Self-emp-inc,32356,Bachelors,13
24163,16966,47,Private,83046,Bachelors,13
20477,16967,34,Private,213226,Bachelors,13
30685,16968,42,Self-emp-not-inc,215219,11th,7
28971,16969,58,Private,216851,9th,5
22354,16970,31,Private,193477,HS-grad,9
1244,16971,38,Local-gov,165799,Some-college,10
6576,16972,39,Private,211440,Bachelors,13
10510,16973,35,Private,44780,Some-college,10
26792,16974,62,Private,77884,5th-6th,3
14984,16975,23,Private,208826,Bachelors,13
18957,16976,33,Private,179758,HS-grad,9
26685,16977,33,State-gov,111994,Some-college,10
4651,16978,36,Private,288049,HS-grad,9
6478,16979,43,Private,303051,Assoc-voc,11
30574,16980,45,State-gov,32186,Bachelors,13
15589,16981,30,Private,296462,Masters,14
20682,16982,68,Private,154897,HS-grad,9
21698,16983,32,,256371,12th,8
9586,16984,43,Self-emp-not-inc,47261,Some-college,10
24337,16985,62,Local-gov,68268,HS-grad,9
10758,16986,63,Private,236338,HS-grad,9
21019,16987,51,Local-gov,349431,HS-grad,9
5592,16988,30,Self-emp-not-inc,257295,Some-college,10
2387,16989,37,Private,65390,Bachelors,13
30885,16990,59,Private,206487,Some-college,10
8085,16991,67,,81761,HS-grad,9
10570,16992,21,,188535,Some-college,10
5279,16993,23,Self-emp-inc,284651,Bachelors,13
24814,16994,37,Private,409189,HS-grad,9
0,16995,39,State-gov,77516,Bachelors,13
19876,16996,30,Private,312667,Some-college,10
26328,16997,28,Private,145284,HS-grad,9
17275,16998,55,Private,106498,10th,6
11103,16999,35,Private,92028,Masters,14
5927,17000,22,Private,217961,Some-college,10
27483,17001,36,Private,160035,HS-grad,9
2217,17002,45,Private,142287,Masters,14
19764,17003,22,,228480,HS-grad,9
17521,17004,29,Private,59231,Some-college,10
17682,17005,49,Private,190115,HS-grad,9
18913,17006,31,Self-emp-not-inc,182177,HS-grad,9
1861,17007,46,Private,138999,Some-college,10
12106,17008,33,State-gov,174171,Some-college,10
12440,17009,31,Self-emp-not-inc,340880,Bachelors,13
30029,17010,37,Private,35309,HS-grad,9
4255,17011,44,Private,228320,HS-grad,9
16495,17012,23,Private,53245,9th,5
29797,17013,46,Local-gov,345911,Some-college,10
2865,17014,30,Private,103435,HS-grad,9
14165,17015,42,Private,231813,11th,7
6162,17016,28,Private,179512,HS-grad,9
27589,17017,30,Private,225053,HS-grad,9
21705,17018,35,Private,285102,Masters,14
29550,17019,30,Private,39150,HS-grad,9
3722,17020,43,Private,147110,Some-college,10
28467,17021,35,Private,187625,Some-college,10
30406,17022,28,Private,153546,11th,7
3877,17023,36,Private,175759,HS-grad,9
4111,17024,43,Private,188786,Some-college,10
15501,17025,35,Private,340018,10th,6
17470,17026,19,,37085,Some-college,10
5939,17027,36,Private,107410,HS-grad,9
4630,17028,30,Private,142675,12th,8
14680,17029,26,Self-emp-not-inc,200681,HS-grad,9
13349,17030,56,Private,146326,HS-grad,9
22192,17031,18,Private,219841,11th,7
15434,17032,29,Private,286452,Assoc-acdm,12
27494,17033,33,Private,179509,Bachelors,13
31603,17034,36,Private,138441,Some-college,10
7078,17035,42,Federal-gov,25240,Assoc-voc,11
5362,17036,60,Private,224097,HS-grad,9
2957,17037,49,Local-gov,288548,Masters,14
19068,17038,56,Private,314149,Doctorate,16
3960,17039,43,Private,174575,Some-college,10
31383,17040,51,Private,145409,HS-grad,9
12309,17041,22,Private,218215,Some-college,10
29404,17042,48,Private,125120,Some-college,10
12822,17043,18,Private,243240,HS-grad,9
15746,17044,31,Private,181091,Bachelors,13
6961,17045,51,Private,427781,HS-grad,9
31651,17046,28,State-gov,297735,Prof-school,15
5808,17047,76,,211574,10th,6
13488,17048,23,Private,206129,Assoc-voc,11
5213,17049,26,Private,236068,Some-college,10
14087,17050,31,Private,227325,Some-college,10
5295,17051,30,Private,137606,HS-grad,9
25001,17052,20,Private,197997,Some-college,10
10990,17053,30,Private,287986,Some-college,10
14237,17054,46,Local-gov,367251,Some-college,10
12660,17055,22,Private,450920,Assoc-acdm,12
30242,17056,50,Self-emp-not-inc,89737,Some-college,10
28585,17057,38,Private,167440,Bachelors,13
32078,17058,25,Private,242464,Bachelors,13
13835,17059,24,Private,190290,Assoc-voc,11
9943,17060,36,Private,176335,Some-college,10
4212,17061,54,,187221,7th-8th,4
1002,17062,38,State-gov,343642,HS-grad,9
8940,17063,27,,188711,Some-college,10
5643,17064,38,Private,256864,HS-grad,9
25049,17065,36,Private,161141,Assoc-acdm,12
241,17066,41,Self-emp-not-inc,196001,HS-grad,9
16308,17067,25,Private,109609,Some-college,10
3227,17068,39,Private,129597,Bachelors,13
4734,17069,22,Private,239806,Assoc-voc,11
9281,17070,38,Private,210438,7th-8th,4
834,17071,72,,28929,11th,7
5268,17072,22,State-gov,186569,Bachelors,13
4887,17073,33,Federal-gov,159548,Assoc-acdm,12
10867,17074,34,Private,234386,Assoc-acdm,12
3586,17075,28,Private,50814,HS-grad,9
10237,17076,37,Private,110713,HS-grad,9
27617,17077,55,Private,256526,HS-grad,9
32545,17078,39,Local-gov,111499,Assoc-acdm,12
4946,17079,24,Private,190290,Bachelors,13
15522,17080,25,Private,450246,HS-grad,9
30508,17081,38,Private,96185,HS-grad,9
17257,17082,28,Private,181916,Some-college,10
27092,17083,37,Private,138192,HS-grad,9
18435,17084,36,Self-emp-not-inc,405644,HS-grad,9
15840,17085,27,Private,205440,10th,6
8138,17086,52,Self-emp-not-inc,162381,HS-grad,9
21318,17087,19,Private,138153,Some-college,10
24181,17088,32,Self-emp-not-inc,34572,HS-grad,9
15426,17089,34,,286689,Masters,14
27339,17090,52,Private,199688,10th,6
2542,17091,25,Private,198632,Some-college,10
14628,17092,31,State-gov,176998,Some-college,10
24183,17093,49,,57665,Bachelors,13
18408,17094,47,Self-emp-inc,181130,Prof-school,15
6551,17095,25,Private,240676,Some-college,10
17640,17096,63,Self-emp-not-inc,122442,Some-college,10
23782,17097,38,Private,65382,Some-college,10
13629,17098,40,Private,193537,Some-college,10
10801,17099,58,Private,349910,HS-grad,9
16664,17100,27,Local-gov,322208,Some-college,10
26843,17101,47,Private,239865,HS-grad,9
31373,17102,50,Local-gov,231725,HS-grad,9
7185,17103,41,Local-gov,208174,Masters,14
10730,17104,42,Federal-gov,31621,Assoc-acdm,12
20548,17105,23,Federal-gov,216853,Assoc-voc,11
27436,17106,38,Private,103474,Bachelors,13
16758,17107,38,Private,383239,10th,6
27059,17108,59,Private,279232,10th,6
27265,17109,25,,230856,HS-grad,9
25241,17110,29,Private,110226,Masters,14
9166,17111,51,Local-gov,176751,Bachelors,13
29735,17112,42,Private,32981,HS-grad,9
18630,17113,19,Private,552354,12th,8
16885,17114,46,Private,128047,Some-college,10
24571,17115,29,Local-gov,177398,Masters,14
18045,17116,23,Private,211601,Some-college,10
32164,17117,35,Private,207066,Bachelors,13
1391,17118,40,Local-gov,289403,7th-8th,4
14499,17119,28,,196971,Bachelors,13
27657,17120,48,,61985,9th,5
12273,17121,23,Private,213719,Assoc-acdm,12
26578,17122,21,Private,169699,HS-grad,9
17359,17123,33,Federal-gov,117963,Bachelors,13
17895,17124,44,Self-emp-not-inc,75065,12th,8
8918,17125,34,Self-emp-inc,314375,Some-college,10
9150,17126,47,Federal-gov,117628,HS-grad,9
23925,17127,41,Private,124956,Bachelors,13
360,17128,36,Private,348022,10th,6
1918,17129,25,Local-gov,125863,Bachelors,13
29709,17130,35,Private,320305,HS-grad,9
10229,17131,39,Private,294183,HS-grad,9
9685,17132,20,Private,32426,Some-college,10
23645,17133,22,Private,199336,Some-college,10
29606,17134,21,Private,241951,HS-grad,9
611,17135,24,Private,247564,HS-grad,9
14039,17136,35,Self-emp-inc,64874,Assoc-acdm,12
1981,17137,49,Federal-gov,168232,HS-grad,9
8922,17138,36,Private,66173,Bachelors,13
663,17139,43,Local-gov,194360,Masters,14
6036,17140,40,Private,170214,HS-grad,9
29861,17141,49,Private,166809,Bachelors,13
17984,17142,53,Self-emp-inc,135643,Bachelors,13
32438,17143,66,Self-emp-not-inc,102686,Masters,14
234,17144,28,Private,76714,Prof-school,15
2787,17145,20,Private,64292,Some-college,10
725,17146,43,Private,177937,Bachelors,13
21232,17147,51,Self-emp-not-inc,135102,HS-grad,9
129,17148,39,Private,365739,Some-college,10
9250,17149,26,Private,302603,HS-grad,9
4962,17150,31,Private,153078,Assoc-acdm,12
26933,17151,21,Federal-gov,99199,HS-grad,9
3826,17152,21,Private,190761,10th,6
28600,17153,43,Private,132393,HS-grad,9
22151,17154,20,Private,278155,Some-college,10
29036,17155,24,Private,308285,HS-grad,9
13613,17156,43,Federal-gov,347720,Bachelors,13
3510,17157,55,Private,276229,HS-grad,9
30041,17158,21,State-gov,142766,Some-college,10
19558,17159,43,Private,40024,11th,7
27929,17160,28,Private,148429,HS-grad,9
21861,17161,45,,260953,Masters,14
9091,17162,59,Private,232672,Masters,14
14642,17163,62,Private,114060,7th-8th,4
2824,17164,39,Private,548510,Bachelors,13
17981,17165,59,Self-emp-not-inc,32552,HS-grad,9
7705,17166,49,Private,168337,5th-6th,3
23594,17167,51,Private,244572,HS-grad,9
18613,17168,33,Private,163110,HS-grad,9
29121,17169,51,Self-emp-not-inc,46401,Some-college,10
3140,17170,44,Private,160574,HS-grad,9
29678,17171,22,Private,314525,Bachelors,13
2318,17172,62,State-gov,33142,Masters,14
16434,17173,33,Private,147700,HS-grad,9
22603,17174,20,Local-gov,194630,Some-college,10
13871,17175,55,Self-emp-not-inc,51499,Some-college,10
24412,17176,60,Private,121127,10th,6
12102,17177,34,Private,173524,HS-grad,9
283,17178,60,Private,173960,Bachelors,13
20035,17179,65,Self-emp-not-inc,144822,9th,5
27715,17180,19,Private,72355,Some-college,10
13650,17181,45,Private,240554,Bachelors,13
9466,17182,44,Private,242861,HS-grad,9
15671,17183,39,Private,231141,HS-grad,9
12825,17184,26,Private,144483,Assoc-voc,11
20427,17185,54,Private,163894,Some-college,10
18163,17186,22,Local-gov,237811,Assoc-acdm,12
7337,17187,44,Self-emp-not-inc,197558,Prof-school,15
2275,17188,23,Private,196827,Some-college,10
3797,17189,68,Private,339168,Bachelors,13
9764,17190,44,Self-emp-not-inc,264740,Prof-school,15
1410,17191,48,Private,329778,HS-grad,9
11187,17192,65,Private,271092,Some-college,10
26131,17193,43,Private,119721,Bachelors,13
860,17194,18,Private,216284,11th,7
32217,17195,22,Private,193090,HS-grad,9
18437,17196,42,Local-gov,328581,Masters,14
21233,17197,47,Self-emp-not-inc,102583,Bachelors,13
24638,17198,49,Private,187454,HS-grad,9
32122,17199,49,Private,259323,HS-grad,9
30700,17200,60,Local-gov,212856,Masters,14
10699,17201,26,Private,146343,Some-college,10
4348,17202,40,Private,20109,Some-college,10
25309,17203,42,Private,202188,Some-college,10
6147,17204,58,Self-emp-not-inc,204816,Some-college,10
28913,17205,46,Self-emp-not-inc,51271,HS-grad,9
8500,17206,45,Private,360393,Masters,14
9312,17207,50,Private,258819,HS-grad,9
32486,17208,24,Private,216984,Some-college,10
29116,17209,22,Private,162282,Assoc-voc,11
28367,17210,39,Private,272338,HS-grad,9
8150,17211,45,Private,114032,Prof-school,15
12785,17212,25,Private,120238,HS-grad,9
17850,17213,39,Private,150125,Assoc-acdm,12
23487,17214,43,Private,62857,Some-college,10
29720,17215,30,Private,195488,HS-grad,9
15320,17216,53,Private,82646,Doctorate,16
25663,17217,39,Local-gov,239119,Masters,14
15655,17218,38,Private,208358,Assoc-voc,11
25989,17219,61,Private,219886,Some-college,10
30656,17220,24,Private,29302,Some-college,10
13148,17221,49,Self-emp-inc,127111,HS-grad,9
263,17222,59,Private,146013,Some-college,10
20675,17223,35,Self-emp-not-inc,127930,HS-grad,9
20230,17224,21,Private,206681,Some-college,10
30959,17225,48,Private,154033,HS-grad,9
4790,17226,40,Self-emp-not-inc,49156,Some-college,10
27269,17227,26,Self-emp-not-inc,37918,HS-grad,9
6734,17228,33,,177824,HS-grad,9
18912,17229,24,,412156,HS-grad,9
19808,17230,32,Private,207400,HS-grad,9
28139,17231,54,Private,172281,Masters,14
17148,17232,45,Local-gov,125933,Some-college,10
1853,17233,28,Private,236861,Bachelors,13
24969,17234,23,Private,320294,HS-grad,9
23136,17235,21,,303588,Some-college,10
20900,17236,29,Self-emp-not-inc,116207,HS-grad,9
24962,17237,22,Private,229456,Some-college,10
14830,17238,60,Self-emp-inc,376133,HS-grad,9
12245,17239,27,Private,411950,Bachelors,13
21365,17240,30,Private,78530,HS-grad,9
21126,17241,52,Private,92968,Bachelors,13
19305,17242,37,Local-gov,239161,Some-college,10
23692,17243,31,Private,37546,Bachelors,13
3055,17244,34,Self-emp-not-inc,96245,HS-grad,9
181,17245,43,Private,114580,Some-college,10
31246,17246,41,Private,239833,HS-grad,9
7027,17247,64,,143716,Masters,14
15468,17248,29,Private,37933,12th,8
8298,17249,27,Private,225142,Some-college,10
28413,17250,26,Private,205036,HS-grad,9
11846,17251,25,Private,156334,10th,6
21520,17252,29,Private,138537,Assoc-voc,11
29824,17253,18,Private,215110,HS-grad,9
1580,17254,26,Private,266912,HS-grad,9
23955,17255,31,Private,144064,HS-grad,9
11228,17256,30,,97281,Some-college,10
21893,17257,29,Private,157262,Masters,14
31427,17258,31,Private,20511,Bachelors,13
24393,17259,23,Private,193090,Bachelors,13
29051,17260,20,Private,122971,Some-college,10
295,17261,65,Private,111095,HS-grad,9
30454,17262,36,Private,255454,HS-grad,9
12247,17263,75,Private,187424,HS-grad,9
32517,17264,36,Private,131459,7th-8th,4
18978,17265,46,Private,206889,Bachelors,13
25201,17266,39,Private,153976,Some-college,10
26540,17267,42,Private,138662,Some-college,10
1541,17268,62,Private,162245,Prof-school,15
15919,17269,28,Private,271936,Some-college,10
12231,17270,38,Private,186359,Some-college,10
309,17271,41,Self-emp-inc,34987,Some-college,10
23708,17272,40,Federal-gov,219266,HS-grad,9
363,17273,43,Private,174575,Bachelors,13
3954,17274,40,Private,163985,HS-grad,9
5147,17275,17,,127003,9th,5
5665,17276,72,Private,284080,1st-4th,2
31016,17277,35,Self-emp-not-inc,190895,Masters,14
10663,17278,48,Private,101299,Assoc-acdm,12
26243,17279,50,Federal-gov,32801,Bachelors,13
12692,17280,48,Local-gov,102076,Bachelors,13
2056,17281,37,State-gov,367237,Assoc-voc,11
9071,17282,52,Private,183618,HS-grad,9
25874,17283,38,Self-emp-not-inc,342635,Bachelors,13
20902,17284,34,Private,90614,Assoc-acdm,12
24530,17285,60,Private,143932,HS-grad,9
26242,17286,79,Self-emp-inc,183686,Bachelors,13
6786,17287,39,Private,114079,Assoc-acdm,12
30538,17288,36,Private,203717,HS-grad,9
6402,17289,20,Private,49179,Some-college,10
31823,17290,58,Local-gov,294313,Some-college,10
3391,17291,20,Private,368852,Some-college,10
22687,17292,19,Private,111232,12th,8
24827,17293,26,Local-gov,273399,Some-college,10
14412,17294,68,Private,165017,HS-grad,9
16755,17295,38,,181705,HS-grad,9
17519,17296,41,Private,197093,Some-college,10
31531,17297,28,Local-gov,33662,Masters,14
31459,17298,18,Private,170544,11th,7
9671,17299,21,Private,208503,Some-college,10
11049,17300,55,Private,381965,Bachelors,13
31126,17301,46,Private,109209,Some-college,10
6428,17302,19,Private,121972,HS-grad,9
18428,17303,24,Self-emp-not-inc,204209,Some-college,10
13640,17304,46,Local-gov,162566,Masters,14
26711,17305,26,Private,106548,HS-grad,9
6146,17306,53,Self-emp-inc,157881,Some-college,10
11596,17307,52,Federal-gov,221532,Bachelors,13
9245,17308,72,,33608,Some-college,10
13515,17309,34,,267352,11th,7
4917,17310,25,Private,252752,Some-college,10
28782,17311,34,Private,226525,Assoc-voc,11
28975,17312,38,Self-emp-not-inc,172342,Some-college,10
31868,17313,39,Private,75891,Bachelors,13
30279,17314,29,Private,375482,Bachelors,13
13670,17315,43,State-gov,242521,HS-grad,9
17346,17316,70,Self-emp-not-inc,143833,Some-college,10
17546,17317,49,Private,116143,HS-grad,9
26178,17318,44,Private,236746,Masters,14
7854,17319,25,Self-emp-not-inc,60828,Some-college,10
26152,17320,27,Private,32519,Some-college,10
19686,17321,27,Self-emp-not-inc,207948,Some-college,10
26813,17322,26,Private,189219,Assoc-acdm,12
20989,17323,21,Private,250647,Some-college,10
8522,17324,79,Private,333230,HS-grad,9
25123,17325,21,Private,176178,Some-college,10
17891,17326,22,Private,223019,HS-grad,9
17045,17327,60,State-gov,136939,Some-college,10
19941,17328,50,Private,98215,HS-grad,9
7426,17329,62,Self-emp-not-inc,102631,Some-college,10
23664,17330,56,Private,204816,HS-grad,9
32521,17331,33,Private,273243,HS-grad,9
2042,17332,41,Private,113597,Some-college,10
2010,17333,31,Private,331065,Bachelors,13
32365,17334,41,Private,122215,Masters,14
14946,17335,31,Local-gov,143392,Some-college,10
3980,17336,55,,106707,Assoc-acdm,12
24599,17337,26,Private,206307,HS-grad,9
279,17338,24,Private,279472,Some-college,10
10670,17339,71,Private,183678,Prof-school,15
24948,17340,47,Private,374580,HS-grad,9
20453,17341,37,Private,127918,Some-college,10
23945,17342,21,Private,163333,Some-college,10
3132,17343,43,Private,300528,Some-college,10
4308,17344,35,Self-emp-not-inc,166416,HS-grad,9
18667,17345,31,Private,126402,HS-grad,9
23820,17346,36,Private,146625,11th,7
15312,17347,32,Private,174704,11th,7
10722,17348,36,Private,210452,Bachelors,13
20226,17349,48,Private,159726,HS-grad,9
29261,17350,42,Private,240255,Assoc-voc,11
11843,17351,26,Private,283715,HS-grad,9
18339,17352,25,Private,123586,Some-college,10
16580,17353,35,Private,29874,Some-college,10
28386,17354,33,Local-gov,246291,Bachelors,13
23624,17355,23,Private,118693,Assoc-voc,11
24359,17356,17,Private,32763,10th,6
904,17357,35,Private,152375,HS-grad,9
17576,17358,33,Local-gov,154874,Some-college,10
3875,17359,30,Private,23778,7th-8th,4
30937,17360,41,Self-emp-inc,423217,Bachelors,13
